year,month,year_month,is_year_total,permit_type_sv,permit_type_en,citizenship_sv,citizenship_en,granted_count
2024,6,2024-06,False,förstagångs,first-time,BRASILIEN,Brazil,40
2024,7,2024-07,False,förstagångs,first-time,BRASILIEN,Brazil,26
2024,8,2024-08,False,förstagångs,first-time,BRASILIEN,Brazil,31
2024,9,2024-09,False,förstagångs,first-time,BRASILIEN,Brazil,31
2024,10,2024-10,False,förstagångs,first-time,BRASILIEN,Brazil,34
2024,11,2024-11,False,förstagångs,first-time,BRASILIEN,Brazil,20
2024,12,2024-12,False,förstagångs,first-time,BRASILIEN,Brazil,31
2024,,2024,True,förstagångs,first-time,BRASILIEN,Brazil,389
2024,1,2024-01,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,2,2024-02,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,3,2024-03,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,4,2024-04,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,5,2024-05,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,6,2024-06,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,7,2024-07,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,8,2024-08,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,9,2024-09,False,förstagångs,first-time,BRUNEI,Brunei,1
2024,10,2024-10,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,11,2024-11,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,12,2024-12,False,förstagångs,first-time,BRUNEI,Brunei,0
2024,,2024,True,förstagångs,first-time,BRUNEI,Brunei,1
2024,1,2024-01,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,2,2024-02,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,3,2024-03,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,4,2024-04,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,5,2024-05,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,6,2024-06,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,7,2024-07,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,8,2024-08,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,9,2024-09,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,10,2024-10,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,1
2024,11,2024-11,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,12,2024-12,False,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,0
2024,,2024,True,förstagångs,first-time,CENTRALAFRIKANSKA REPUBLIKEN,Central African Republic,1
2024,1,2024-01,False,förstagångs,first-time,CHILE,Chile,0
2024,2,2024-02,False,förstagångs,first-time,CHILE,Chile,2
2024,3,2024-03,False,förstagångs,first-time,CHILE,Chile,2
2024,4,2024-04,False,förstagångs,first-time,CHILE,Chile,5
2024,5,2024-05,False,förstagångs,first-time,CHILE,Chile,2
2024,6,2024-06,False,förstagångs,first-time,CHILE,Chile,2
2024,7,2024-07,False,förstagångs,first-time,CHILE,Chile,1
2024,8,2024-08,False,förstagångs,first-time,CHILE,Chile,2
2024,9,2024-09,False,förstagångs,first-time,CHILE,Chile,4
2024,10,2024-10,False,förstagångs,first-time,CHILE,Chile,1
2024,11,2024-11,False,förstagångs,first-time,CHILE,Chile,3
2024,12,2024-12,False,förstagångs,first-time,CHILE,Chile,1
2024,,2024,True,förstagångs,first-time,CHILE,Chile,25
2024,1,2024-01,False,förstagångs,first-time,COLOMBIA,Colombia,6
2024,2,2024-02,False,förstagångs,first-time,COLOMBIA,Colombia,6
2024,3,2024-03,False,förstagångs,first-time,COLOMBIA,Colombia,12
2024,4,2024-04,False,förstagångs,first-time,COLOMBIA,Colombia,9
2024,5,2024-05,False,förstagångs,first-time,COLOMBIA,Colombia,5
2024,6,2024-06,False,förstagångs,first-time,COLOMBIA,Colombia,10
2024,7,2024-07,False,förstagångs,first-time,COLOMBIA,Colombia,14
2024,8,2024-08,False,förstagångs,first-time,COLOMBIA,Colombia,9
2024,9,2024-09,False,förstagångs,first-time,COLOMBIA,Colombia,16
2024,10,2024-10,False,förstagångs,first-time,COLOMBIA,Colombia,8
2024,11,2024-11,False,förstagångs,first-time,COLOMBIA,Colombia,6
2024,12,2024-12,False,förstagångs,first-time,COLOMBIA,Colombia,4
2024,,2024,True,förstagångs,first-time,COLOMBIA,Colombia,105
2024,1,2024-01,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,2,2024-02,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,3,2024-03,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2024,4,2024-04,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,5,2024-05,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,6,2024-06,False,förstagångs,first-time,COSTA RICA,Costa Rica,1
2024,7,2024-07,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,8,2024-08,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,9,2024-09,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,10,2024-10,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,11,2024-11,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,12,2024-12,False,förstagångs,first-time,COSTA RICA,Costa Rica,0
2024,,2024,True,förstagångs,first-time,COSTA RICA,Costa Rica,2
2024,1,2024-01,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,2,2024-02,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,3,2024-03,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,1
2024,4,2024-04,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,5,2024-05,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,6,2024-06,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,7,2024-07,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,8,2024-08,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,9,2024-09,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,10,2024-10,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,1
2024,11,2024-11,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,12,2024-12,False,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,0
2024,,2024,True,förstagångs,first-time,DEM REPUBLIKEN KONGO,DR Congo,2
2024,1,2024-01,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2024,2,2024-02,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,3,2024-03,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,4,2024-04,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,5,2024-05,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2024,6,2024-06,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,7,2024-07,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2024,8,2024-08,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,9,2024-09,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2024,10,2024-10,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,11,2024-11,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,12,2024-12,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2024,,2024,True,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,4
2024,1,2024-01,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,2,2024-02,False,förstagångs,first-time,ECUADOR,Ecuador,0
2024,3,2024-03,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,4,2024-04,False,förstagångs,first-time,ECUADOR,Ecuador,0
2024,5,2024-05,False,förstagångs,first-time,ECUADOR,Ecuador,0
2024,6,2024-06,False,förstagångs,first-time,ECUADOR,Ecuador,0
2024,7,2024-07,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,8,2024-08,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,9,2024-09,False,förstagångs,first-time,ECUADOR,Ecuador,0
2024,10,2024-10,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,11,2024-11,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,12,2024-12,False,förstagångs,first-time,ECUADOR,Ecuador,1
2024,,2024,True,förstagångs,first-time,ECUADOR,Ecuador,7
2024,1,2024-01,False,förstagångs,first-time,EGYPTEN,Egypt,13
2024,2,2024-02,False,förstagångs,first-time,EGYPTEN,Egypt,10
2024,3,2024-03,False,förstagångs,first-time,EGYPTEN,Egypt,15
2024,4,2024-04,False,förstagångs,first-time,EGYPTEN,Egypt,14
2024,5,2024-05,False,förstagångs,first-time,EGYPTEN,Egypt,11
2024,6,2024-06,False,förstagångs,first-time,EGYPTEN,Egypt,7
2024,7,2024-07,False,förstagångs,first-time,EGYPTEN,Egypt,7
2024,8,2024-08,False,förstagångs,first-time,EGYPTEN,Egypt,14
2024,9,2024-09,False,förstagångs,first-time,EGYPTEN,Egypt,6
2024,10,2024-10,False,förstagångs,first-time,EGYPTEN,Egypt,15
2024,11,2024-11,False,förstagångs,first-time,EGYPTEN,Egypt,9
2024,12,2024-12,False,förstagångs,first-time,EGYPTEN,Egypt,5
2024,,2024,True,förstagångs,first-time,EGYPTEN,Egypt,126
2024,1,2024-01,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,2,2024-02,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2024,3,2024-03,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,4,2024-04,False,förstagångs,first-time,EL SALVADOR,El Salvador,2
2024,5,2024-05,False,förstagångs,first-time,EL SALVADOR,El Salvador,2
2024,6,2024-06,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,7,2024-07,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2024,8,2024-08,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,9,2024-09,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,10,2024-10,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,11,2024-11,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2024,12,2024-12,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2024,,2024,True,förstagångs,first-time,EL SALVADOR,El Salvador,7
2024,1,2024-01,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,2,2024-02,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,3,2024-03,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,4,2024-04,False,förstagångs,first-time,ERITREA,Eritrea,1
2024,5,2024-05,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,6,2024-06,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,7,2024-07,False,förstagångs,first-time,ERITREA,Eritrea,1
2024,8,2024-08,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,9,2024-09,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,10,2024-10,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,11,2024-11,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,12,2024-12,False,förstagångs,first-time,ERITREA,Eritrea,0
2024,,2024,True,förstagångs,first-time,ERITREA,Eritrea,2
2024,1,2024-01,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,2,2024-02,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,3,2024-03,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,4,2024-04,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,5,2024-05,False,förstagångs,first-time,ESWATINI,Eswatini,2
2024,6,2024-06,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,7,2024-07,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,8,2024-08,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,9,2024-09,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,10,2024-10,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,11,2024-11,False,förstagångs,first-time,ESWATINI,Eswatini,0
2024,12,2024-12,False,förstagångs,first-time,ESWATINI,Eswatini,2
2024,,2024,True,förstagångs,first-time,ESWATINI,Eswatini,4
2024,1,2024-01,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,2,2024-02,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2024,3,2024-03,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2024,4,2024-04,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,5,2024-05,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,6,2024-06,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,7,2024-07,False,förstagångs,first-time,ETIOPIEN,Ethiopia,0
2024,8,2024-08,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,9,2024-09,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2024,10,2024-10,False,förstagångs,first-time,ETIOPIEN,Ethiopia,4
2024,11,2024-11,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,12,2024-12,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2024,,2024,True,förstagångs,first-time,ETIOPIEN,Ethiopia,31
2024,1,2024-01,False,förstagångs,first-time,FIJI,Fiji,0
2024,2,2024-02,False,förstagångs,first-time,FIJI,Fiji,0
2024,3,2024-03,False,förstagångs,first-time,FIJI,Fiji,0
2024,4,2024-04,False,förstagångs,first-time,FIJI,Fiji,0
2024,5,2024-05,False,förstagångs,first-time,FIJI,Fiji,1
2024,6,2024-06,False,förstagångs,first-time,FIJI,Fiji,0
2024,7,2024-07,False,förstagångs,first-time,FIJI,Fiji,0
2024,8,2024-08,False,förstagångs,first-time,FIJI,Fiji,0
2024,9,2024-09,False,förstagångs,first-time,FIJI,Fiji,0
2024,10,2024-10,False,förstagångs,first-time,FIJI,Fiji,0
2024,11,2024-11,False,förstagångs,first-time,FIJI,Fiji,0
2024,12,2024-12,False,förstagångs,first-time,FIJI,Fiji,0
2024,,2024,True,förstagångs,first-time,FIJI,Fiji,1
2024,1,2024-01,False,förstagångs,first-time,FILIPPINERNA,Philippines,5
2024,2,2024-02,False,förstagångs,first-time,FILIPPINERNA,Philippines,7
2024,3,2024-03,False,förstagångs,first-time,FILIPPINERNA,Philippines,6
2024,4,2024-04,False,förstagångs,first-time,FILIPPINERNA,Philippines,4
2024,5,2024-05,False,förstagångs,first-time,FILIPPINERNA,Philippines,11
2024,6,2024-06,False,förstagångs,first-time,FILIPPINERNA,Philippines,14
2024,7,2024-07,False,förstagångs,first-time,FILIPPINERNA,Philippines,10
2024,8,2024-08,False,förstagångs,first-time,FILIPPINERNA,Philippines,7
2024,9,2024-09,False,förstagångs,first-time,FILIPPINERNA,Philippines,8
2024,10,2024-10,False,förstagångs,first-time,FILIPPINERNA,Philippines,8
2024,11,2024-11,False,förstagångs,first-time,FILIPPINERNA,Philippines,5
2024,12,2024-12,False,förstagångs,first-time,FILIPPINERNA,Philippines,3
2024,,2024,True,förstagångs,first-time,FILIPPINERNA,Philippines,88
2024,1,2024-01,False,förstagångs,first-time,GAMBIA,Gambia,0
2024,2,2024-02,False,förstagångs,first-time,GAMBIA,Gambia,1
2024,3,2024-03,False,förstagångs,first-time,GAMBIA,Gambia,2
2024,4,2024-04,False,förstagångs,first-time,GAMBIA,Gambia,1
2024,5,2024-05,False,förstagångs,first-time,GAMBIA,Gambia,1
2024,6,2024-06,False,förstagångs,first-time,GAMBIA,Gambia,1
2024,7,2024-07,False,förstagångs,first-time,GAMBIA,Gambia,2
2024,8,2024-08,False,förstagångs,first-time,GAMBIA,Gambia,0
2024,9,2024-09,False,förstagångs,first-time,GAMBIA,Gambia,0
2024,10,2024-10,False,förstagångs,first-time,GAMBIA,Gambia,0
2024,11,2024-11,False,förstagångs,first-time,GAMBIA,Gambia,2
2024,12,2024-12,False,förstagångs,first-time,GAMBIA,Gambia,2
2024,,2024,True,förstagångs,first-time,GAMBIA,Gambia,12
2024,1,2024-01,False,förstagångs,first-time,GEORGIEN,Georgia,2
2024,2,2024-02,False,förstagångs,first-time,GEORGIEN,Georgia,1
2024,3,2024-03,False,förstagångs,first-time,GEORGIEN,Georgia,3
2024,4,2024-04,False,förstagångs,first-time,GEORGIEN,Georgia,22
2024,5,2024-05,False,förstagångs,first-time,GEORGIEN,Georgia,4
2024,6,2024-06,False,förstagångs,first-time,GEORGIEN,Georgia,2
2024,7,2024-07,False,förstagångs,first-time,GEORGIEN,Georgia,15
2024,8,2024-08,False,förstagångs,first-time,GEORGIEN,Georgia,3
2024,9,2024-09,False,förstagångs,first-time,GEORGIEN,Georgia,1
2024,10,2024-10,False,förstagångs,first-time,GEORGIEN,Georgia,2
2024,11,2024-11,False,förstagångs,first-time,GEORGIEN,Georgia,4
2024,12,2024-12,False,förstagångs,first-time,GEORGIEN,Georgia,0
2024,,2024,True,förstagångs,first-time,GEORGIEN,Georgia,59
2024,1,2024-01,False,förstagångs,first-time,GHANA,Ghana,1
2024,2,2024-02,False,förstagångs,first-time,GHANA,Ghana,3
2024,3,2024-03,False,förstagångs,first-time,GHANA,Ghana,0
2024,4,2024-04,False,förstagångs,first-time,GHANA,Ghana,2
2024,5,2024-05,False,förstagångs,first-time,GHANA,Ghana,3
2024,6,2024-06,False,förstagångs,first-time,GHANA,Ghana,8
2024,7,2024-07,False,förstagångs,first-time,GHANA,Ghana,7
2024,8,2024-08,False,förstagångs,first-time,GHANA,Ghana,4
2024,9,2024-09,False,förstagångs,first-time,GHANA,Ghana,4
2024,10,2024-10,False,förstagångs,first-time,GHANA,Ghana,5
2024,11,2024-11,False,förstagångs,first-time,GHANA,Ghana,6
2024,12,2024-12,False,förstagångs,first-time,GHANA,Ghana,0
2024,,2024,True,förstagångs,first-time,GHANA,Ghana,43
2024,1,2024-01,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,2,2024-02,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2024,3,2024-03,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2024,4,2024-04,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2024,5,2024-05,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,6,2024-06,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,7,2024-07,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2024,8,2024-08,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2024,9,2024-09,False,förstagångs,first-time,GUATEMALA,Guatemala,4
2024,10,2024-10,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,11,2024-11,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,12,2024-12,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2024,,2024,True,förstagångs,first-time,GUATEMALA,Guatemala,10
2024,1,2024-01,False,förstagångs,first-time,HONDURAS,Honduras,1
2024,2,2024-02,False,förstagångs,first-time,HONDURAS,Honduras,0
