year,background,age,sex,population
2017,Swedish,20,men,40056
2017,Swedish,21,men,41932
2017,Swedish,22,men,45670
2017,Swedish,23,men,49558
2017,Swedish,24,men,51814
2017,Swedish,25,men,55174
2017,Swedish,26,men,56095
2017,Swedish,27,men,56218
2017,Swedish,28,men,52872
2017,Swedish,29,men,51077
2017,Swedish,30,men,47242
2017,Swedish,31,men,46144
2017,Swedish,32,men,44713
2017,Swedish,33,men,42492
2017,Swedish,34,men,41587
2017,Swedish,35,men,41801
2017,Swedish,36,men,41758
2017,Swedish,37,men,43136
2017,Swedish,38,men,42603
2017,Swedish,39,men,41319
2017,Swedish,40,men,43005
2017,Swedish,41,men,43856
2017,Swedish,42,men,46467
2017,Swedish,43,men,49529
2017,Swedish,44,men,49063
2017,Swedish,45,men,50050
2017,Swedish,46,men,50602
2017,Swedish,47,men,48601
2017,Swedish,48,men,48160
2017,Swedish,49,men,50531
2017,Swedish,50,men,54294
2017,Swedish,51,men,55050
2017,Swedish,52,men,54867
2017,Swedish,53,men,54455
2017,Swedish,54,men,50357
2017,Swedish,55,men,47279
2017,Swedish,56,men,46056
2017,Swedish,57,men,44580
2017,Swedish,58,men,46075
2017,Swedish,59,men,45906
2017,Swedish,60,men,45929
2017,Swedish,61,men,46755
2017,Swedish,62,men,45614
2017,Swedish,63,men,44441
2017,Swedish,64,men,46178
2017,Swedish,65,men,45608
2017,Swedish,66,men,44843
2017,Swedish,67,men,46733
2017,Swedish,68,men,48332
2017,Swedish,69,men,49524
2017,Swedish,70,men,49415
2017,Swedish,71,men,49874
2017,Swedish,72,men,49662
2017,Swedish,73,men,47813
2017,Swedish,74,men,43294
2017,Swedish,75,men,38672
2017,Swedish,76,men,32201
2017,Swedish,77,men,29497
2017,Swedish,78,men,28433
2017,Swedish,79,men,25898
2017,Swedish,80,men,23528
2017,Swedish,81,men,21553
2017,Swedish,82,men,19328
2017,Swedish,83,men,17001
2017,Swedish,84,men,15516
2017,Swedish,85,men,14546
2017,Swedish,86,men,12773
2017,Swedish,87,men,11234
2017,Swedish,88,men,9398
2017,Swedish,89,men,8284
2017,Swedish,90,men,6569
2017,Swedish,91,men,5398
2017,Swedish,92,men,4238
2017,Swedish,93,men,3260
2017,Swedish,94,men,2434
2017,Swedish,95,men,1674
2017,Swedish,96,men,1254
2017,Swedish,97,men,860
2017,Swedish,98,men,412
2017,Swedish,99,men,267
2017,Swedish,100+,men,319
2017,Swedish,0,women,44107
2017,Swedish,1,women,45164
2017,Swedish,2,women,44147
2017,Swedish,3,women,44845
2017,Swedish,4,women,44521
2017,Swedish,5,women,44708
2017,Swedish,6,women,44593
2017,Swedish,7,women,46390
2017,Swedish,8,women,44891
2017,Swedish,9,women,44170
2017,Swedish,10,women,43796
2017,Swedish,11,women,43807
2017,Swedish,12,women,42189
2017,Swedish,13,women,42122
2017,Swedish,14,women,41565
2017,Swedish,15,women,40404
2017,Swedish,16,women,38299
2017,Swedish,17,women,37999
2017,Swedish,18,women,37154
2017,Swedish,19,women,37202
2017,Swedish,20,women,37772
2017,Swedish,21,women,40126
2017,Swedish,22,women,43088
2017,Swedish,23,women,47410
2017,Swedish,24,women,49692
2017,Swedish,25,women,51983
2017,Swedish,26,women,52750
2017,Swedish,27,women,53344
2017,Swedish,28,women,49845
2017,Swedish,29,women,48062
2017,Swedish,30,women,45220
2017,Swedish,31,women,43896
2017,Swedish,32,women,42106
2017,Swedish,33,women,40052
2017,Swedish,34,women,39025
2017,Swedish,35,women,39454
2017,Swedish,36,women,40019
2017,Swedish,37,women,41053
2017,Swedish,38,women,40699
2017,Swedish,39,women,39388
2017,Swedish,40,women,40404
2017,Swedish,41,women,41635
2017,Swedish,42,women,44163
2017,Swedish,43,women,46966
2017,Swedish,44,women,46766
2017,Swedish,45,women,47495
2017,Swedish,46,women,47912
2017,Swedish,47,women,46264
2017,Swedish,48,women,45482
2017,Swedish,49,women,48424
2017,Swedish,50,women,51649
2017,Swedish,51,women,52458
2017,Swedish,52,women,52563
2017,Swedish,53,women,52924
2017,Swedish,54,women,48216
2017,Swedish,55,women,45994
2017,Swedish,56,women,44569
2017,Swedish,57,women,43712
2017,Swedish,58,women,44393
2017,Swedish,59,women,44866
2017,Swedish,60,women,45483
2017,Swedish,61,women,45282
2017,Swedish,62,women,45175
2017,Swedish,63,women,44064
2017,Swedish,64,women,45599
2017,Swedish,65,women,45350
2017,Swedish,66,women,44961
2017,Swedish,67,women,46624
2017,Swedish,68,women,48806
2017,Swedish,69,women,50772
2017,Swedish,70,women,50764
2017,Swedish,71,women,51333
2017,Swedish,72,women,50804
2017,Swedish,73,women,49717
2017,Swedish,74,women,45950
2017,Swedish,75,women,41323
2017,Swedish,76,women,35026
2017,Swedish,77,women,32830
2017,Swedish,78,women,32269
2017,Swedish,79,women,30514
2017,Swedish,80,women,27844
2017,Swedish,81,women,26431
2017,Swedish,82,women,23937
2017,Swedish,83,women,22513
2017,Swedish,84,women,21222
2017,Swedish,85,women,20569
2017,Swedish,86,women,19255
2017,Swedish,87,women,17914
2017,Swedish,88,women,15760
2017,Swedish,89,women,14479
2017,Swedish,90,women,12608
2017,Swedish,91,women,10794
2017,Swedish,92,women,9265
2017,Swedish,93,women,7614
2017,Swedish,94,women,5947
2017,Swedish,95,women,4491
2017,Swedish,96,women,3773
2017,Swedish,97,women,2817
2017,Swedish,98,women,1558
2017,Swedish,99,women,964
2017,Swedish,100+,women,1594
2017,foreign,0,men,13213
2017,foreign,1,men,14996
2017,foreign,2,men,14896
2017,foreign,3,men,15478
2017,foreign,4,men,15147
2017,foreign,5,men,15504
2017,foreign,6,men,15338
2017,foreign,7,men,15839
2017,foreign,8,men,15278
2017,foreign,9,men,15317
2017,foreign,10,men,15052
2017,foreign,11,men,14725
2017,foreign,12,men,14346
2017,foreign,13,men,14445
2017,foreign,14,men,13979
2017,foreign,15,men,14353
2017,foreign,16,men,15283
2017,foreign,17,men,16837
2017,foreign,18,men,18829
2017,foreign,19,men,17773
2017,foreign,20,men,16726
2017,foreign,21,men,17167
2017,foreign,22,men,18297
2017,foreign,23,men,18846
2017,foreign,24,men,19469
2017,foreign,25,men,19560
2017,foreign,26,men,20613
2017,foreign,27,men,21500
2017,foreign,28,men,21701
2017,foreign,29,men,22558
2017,foreign,30,men,22730
2017,foreign,31,men,23789
2017,foreign,32,men,24185
2017,foreign,33,men,24231
2017,foreign,34,men,23422
2017,foreign,35,men,23500
2017,foreign,36,men,22233
2017,foreign,37,men,22966
2017,foreign,38,men,21504
2017,foreign,39,men,20724
2017,foreign,40,men,19849
2017,foreign,41,men,19538
2017,foreign,42,men,19024
2017,foreign,43,men,18597
2017,foreign,44,men,17723
2017,foreign,45,men,17792
2017,foreign,46,men,16917
2017,foreign,47,men,17116
2017,foreign,48,men,16517
2017,foreign,49,men,16573
2017,foreign,50,men,16178
2017,foreign,51,men,15879
2017,foreign,52,men,15891
2017,foreign,53,men,15511
2017,foreign,54,men,15053
2017,foreign,55,men,14532
2017,foreign,56,men,13408
2017,foreign,57,men,13695
2017,foreign,58,men,12428
2017,foreign,59,men,11946
2017,foreign,60,men,11947
2017,foreign,61,men,11316
2017,foreign,62,men,10461
2017,foreign,63,men,10265
2017,foreign,64,men,9384
2017,foreign,65,men,8944
2017,foreign,66,men,8358
2017,foreign,67,men,8533
2017,foreign,68,men,7937
2017,foreign,69,men,7772
2017,foreign,70,men,7661
2017,foreign,71,men,7081
2017,foreign,72,men,6188
2017,foreign,73,men,5812
2017,foreign,74,men,5490
2017,foreign,75,men,5205
2017,foreign,76,men,5281
2017,foreign,77,men,4871
2017,foreign,78,men,4392
2017,foreign,79,men,3996
2017,foreign,80,men,3474
2017,foreign,81,men,2967
2017,foreign,82,men,2713
2017,foreign,83,men,2256
2017,foreign,84,men,1916
2017,foreign,85,men,1666
2017,foreign,86,men,1466
2017,foreign,87,men,1309
2017,foreign,88,men,986
2017,foreign,89,men,786
2017,foreign,90,men,584
2017,foreign,91,men,505
2017,foreign,92,men,398
2017,foreign,93,men,309
2017,foreign,94,men,233
2017,foreign,95,men,128
2017,foreign,96,men,73
2017,foreign,97,men,69
2017,foreign,98,men,32
2017,foreign,99,men,21
2017,foreign,100+,men,33
2017,foreign,0,women,12608
2017,foreign,1,women,14280
2017,foreign,2,women,13976
2017,foreign,3,women,14388
2017,foreign,4,women,14163
2017,foreign,5,women,14571
2017,foreign,6,women,14323
2017,foreign,7,women,14687
2017,foreign,8,women,14519
2017,foreign,9,women,14442
2017,foreign,10,women,14140
2017,foreign,11,women,13881
2017,foreign,12,women,13754
2017,foreign,13,women,13314
2017,foreign,14,women,13328
2017,foreign,15,women,13153
2017,foreign,16,women,13054
2017,foreign,17,women,13509
2017,foreign,18,women,13929
2017,foreign,19,women,14073
2017,foreign,20,women,14379
2017,foreign,21,women,14794
2017,foreign,22,women,15784
2017,foreign,23,women,16853
2017,foreign,24,women,17486
2017,foreign,25,women,18337
2017,foreign,26,women,19280
2017,foreign,27,women,20388
2017,foreign,28,women,20914
2017,foreign,29,women,21732
2017,foreign,30,women,21973
2017,foreign,31,women,22242
2017,foreign,32,women,22580
2017,foreign,33,women,22479
2017,foreign,34,women,22385
2017,foreign,35,women,22041
2017,foreign,36,women,21159
2017,foreign,37,women,22092
2017,foreign,38,women,20550
2017,foreign,39,women,20194
2017,foreign,40,women,19759
2017,foreign,41,women,19156
2017,foreign,42,women,19045
2017,foreign,43,women,19029
2017,foreign,44,women,18101
2017,foreign,45,women,18363
2017,foreign,46,women,17786
2017,foreign,47,women,17865
2017,foreign,48,women,17284
2017,foreign,49,women,16943
2017,foreign,50,women,16298
2017,foreign,51,women,15808
2017,foreign,52,women,15790
2017,foreign,53,women,15291
2017,foreign,54,women,14768
2017,foreign,55,women,14374
2017,foreign,56,women,13659
2017,foreign,57,women,13977
2017,foreign,58,women,12911
2017,foreign,59,women,12254
2017,foreign,60,women,12320
2017,foreign,61,women,11820
2017,foreign,62,women,11381
2017,foreign,63,women,10962
2017,foreign,64,women,10331
2017,foreign,65,women,9939
2017,foreign,66,women,9559
2017,foreign,67,women,9627
2017,foreign,68,women,9243
2017,foreign,69,women,8927
2017,foreign,70,women,8680
2017,foreign,71,women,7968
2017,foreign,72,women,7006
2017,foreign,73,women,6176
2017,foreign,74,women,5796
2017,foreign,75,women,5257
2017,foreign,76,women,5663
2017,foreign,77,women,5203
2017,foreign,78,women,5190
2017,foreign,79,women,4879
2017,foreign,80,women,4645
2017,foreign,81,women,4297
2017,foreign,82,women,3982
2017,foreign,83,women,3772
2017,foreign,84,women,3226
2017,foreign,85,women,3069
2017,foreign,86,women,2844
2017,foreign,87,women,2691
2017,foreign,88,women,2193
2017,foreign,89,women,1943
2017,foreign,90,women,1632
2017,foreign,91,women,1357
2017,foreign,92,women,1104
2017,foreign,93,women,838
2017,foreign,94,women,633
2017,foreign,95,women,456
2017,foreign,96,women,300
2017,foreign,97,women,222
2017,foreign,98,women,130
2017,foreign,99,women,79
2017,foreign,100+,women,138
2018,Swedish,0,men,46512
2018,Swedish,1,men,45990
2018,Swedish,2,men,47244
2018,Swedish,3,men,47189
2018,Swedish,4,men,47218
2018,Swedish,5,men,47094
2018,Swedish,6,men,47146
2018,Swedish,7,men,46743
2018,Swedish,8,men,48774
2018,Swedish,9,men,47678
2018,Swedish,10,men,47035
2018,Swedish,11,men,46360
2018,Swedish,12,men,46261
2018,Swedish,13,men,44569
2018,Swedish,14,men,44619
2018,Swedish,15,men,44191
2018,Swedish,16,men,42677
2018,Swedish,17,men,40922
2018,Swedish,18,men,40463
2018,Swedish,19,men,39241
2018,Swedish,20,men,39694
2018,Swedish,21,men,39997
2018,Swedish,22,men,41885
2018,Swedish,23,men,45606
2018,Swedish,24,men,49424
2018,Swedish,25,men,51678
2018,Swedish,26,men,55010
2018,Swedish,27,men,55969
2018,Swedish,28,men,56096
2018,Swedish,29,men,52758
2018,Swedish,30,men,50976
2018,Swedish,31,men,47146
2018,Swedish,32,men,46081
2018,Swedish,33,men,44643
2018,Swedish,34,men,42405
2018,Swedish,35,men,41514
2018,Swedish,36,men,41729
2018,Swedish,37,men,41675
2018,Swedish,38,men,43095
2018,Swedish,39,men,42569
2018,Swedish,40,men,41245
2018,Swedish,41,men,42963
2018,Swedish,42,men,43804
2018,Swedish,43,men,46396
2018,Swedish,44,men,49447
2018,Swedish,45,men,48994
2018,Swedish,46,men,49972
2018,Swedish,47,men,50504
2018,Swedish,48,men,48534
2018,Swedish,49,men,48077
2018,Swedish,50,men,50421
2018,Swedish,51,men,54163
2018,Swedish,52,men,54914
2018,Swedish,53,men,54712
2018,Swedish,54,men,54262
2018,Swedish,55,men,50210
2018,Swedish,56,men,47108
2018,Swedish,57,men,45829
2018,Swedish,58,men,44381
2018,Swedish,59,men,45820
2018,Swedish,60,men,45644
2018,Swedish,61,men,45629
2018,Swedish,62,men,46409
2018,Swedish,63,men,45211
2018,Swedish,64,men,44022
2018,Swedish,65,men,45691
2018,Swedish,66,men,45136
2018,Swedish,67,men,44252
2018,Swedish,68,men,46146
2018,Swedish,69,men,47644
2018,Swedish,70,men,48747
2018,Swedish,71,men,48577
2018,Swedish,72,men,48936
2018,Swedish,73,men,48651
2018,Swedish,74,men,46706
2018,Swedish,75,men,42176
2018,Swedish,76,men,37560
2018,Swedish,77,men,31135
2018,Swedish,78,men,28442
2018,Swedish,79,men,27302
2018,Swedish,80,men,24693
2018,Swedish,81,men,22263
2018,Swedish,82,men,20248
2018,Swedish,83,men,17982
2018,Swedish,84,men,15662
2018,Swedish,85,men,14152
2018,Swedish,86,men,13076
2018,Swedish,87,men,11277
2018,Swedish,88,men,9764
2018,Swedish,89,men,7989
2018,Swedish,90,men,6884
2018,Swedish,91,men,5310
2018,Swedish,92,men,4316
2018,Swedish,93,men,3282
2018,Swedish,94,men,2446
2018,Swedish,95,men,1756
2018,Swedish,96,men,1200
2018,Swedish,97,men,844
2018,Swedish,98,men,553
2018,Swedish,99,men,243
2018,Swedish,100+,men,328
2018,Swedish,0,women,44113
2018,Swedish,1,women,43456
2018,Swedish,2,women,44888
2018,Swedish,3,women,43975
2018,Swedish,4,women,44697
2018,Swedish,5,women,44418
2018,Swedish,6,women,44629
2018,Swedish,7,women,44536
2018,Swedish,8,women,46337
2018,Swedish,9,women,44871
2018,Swedish,10,women,44160
2018,Swedish,11,women,43787
2018,Swedish,12,women,43802
2018,Swedish,13,women,42184
2018,Swedish,14,women,42101
2018,Swedish,15,women,41543
2018,Swedish,16,women,40409
2018,Swedish,17,women,38301
2018,Swedish,18,women,38008
2018,Swedish,19,women,37131
2018,Swedish,20,women,37120
2018,Swedish,21,women,37688
2018,Swedish,22,women,40023
2018,Swedish,23,women,42968
2018,Swedish,24,women,47271
2018,Swedish,25,women,49582
2018,Swedish,26,women,51847
2018,Swedish,27,women,52635
2018,Swedish,28,women,53221
2018,Swedish,29,women,49785
2018,Swedish,30,women,47991
2018,Swedish,31,women,45148
2018,Swedish,32,women,43846
2018,Swedish,33,women,42041
2018,Swedish,34,women,40022
2018,Swedish,35,women,38995
2018,Swedish,36,women,39440
2018,Swedish,37,women,39977
2018,Swedish,38,women,41013
2018,Swedish,39,women,40692
2018,Swedish,40,women,39366
2018,Swedish,41,women,40366
2018,Swedish,42,women,41595
2018,Swedish,43,women,44133
2018,Swedish,44,women,46921
2018,Swedish,45,women,46725
2018,Swedish,46,women,47483
2018,Swedish,47,women,47844
2018,Swedish,48,women,46231
2018,Swedish,49,women,45440
2018,Swedish,50,women,48372
2018,Swedish,51,women,51589
2018,Swedish,52,women,52399
2018,Swedish,53,women,52487
2018,Swedish,54,women,52802
2018,Swedish,55,women,48115
2018,Swedish,56,women,45839
2018,Swedish,57,women,44437
2018,Swedish,58,women,43557
2018,Swedish,59,women,44250
2018,Swedish,60,women,44686
2018,Swedish,61,women,45260
2018,Swedish,62,women,45059
2018,Swedish,63,women,44914
2018,Swedish,64,women,43795
2018,Swedish,65,women,45313
2018,Swedish,66,women,45035
2018,Swedish,67,women,44608
2018,Swedish,68,women,46188
2018,Swedish,69,women,48323
2018,Swedish,70,women,50233
2018,Swedish,71,women,50166
2018,Swedish,72,women,50662
2018,Swedish,73,women,50054
2018,Swedish,74,women,48903
2018,Swedish,75,women,45107
2018,Swedish,76,women,40514
2018,Swedish,77,women,34271
2018,Swedish,78,women,31957
2018,Swedish,79,women,31383
2018,Swedish,80,women,29544
2018,Swedish,81,women,26833
2018,Swedish,82,women,25277
2018,Swedish,83,women,22799
2018,Swedish,84,women,21270
2018,Swedish,85,women,19881
2018,Swedish,86,women,19063
2018,Swedish,87,women,17639
2018,Swedish,88,women,16165
2018,Swedish,89,women,13991
2018,Swedish,90,women,12581
2018,Swedish,91,women,10807
2018,Swedish,92,women,9081
2018,Swedish,93,women,7537
2018,Swedish,94,women,6111
2018,Swedish,95,women,4579
2018,Swedish,96,women,3349
2018,Swedish,97,women,2747
2018,Swedish,98,women,1952
2018,Swedish,99,women,1048
2018,Swedish,100+,women,1562
2018,foreign,0,men,13520
2018,foreign,1,men,14983
2018,foreign,2,men,16117
2018,foreign,3,men,15841
2018,foreign,4,men,16422
2018,foreign,5,men,15993
2018,foreign,6,men,16295
2018,foreign,7,men,16162
2018,foreign,8,men,16611
2018,foreign,9,men,16038
2018,foreign,10,men,16162
2018,foreign,11,men,15812
2018,foreign,12,men,15497
2018,foreign,13,men,15111
2018,foreign,14,men,15219
2018,foreign,15,men,14724
2018,foreign,16,men,15251
2018,foreign,17,men,16186
2018,foreign,18,men,18253
2018,foreign,19,men,21894
2018,foreign,20,men,19421
2018,foreign,21,men,17504
2018,foreign,22,men,18163
2018,foreign,23,men,19459
2018,foreign,24,men,20015
2018,foreign,25,men,20738
2018,foreign,26,men,20863
2018,foreign,27,men,21979
2018,foreign,28,men,22832
2018,foreign,29,men,23025
2018,foreign,30,men,23895
2018,foreign,31,men,23932
2018,foreign,32,men,24913
2018,foreign,33,men,25242
2018,foreign,34,men,25222
2018,foreign,35,men,24336
2018,foreign,36,men,24304
2018,foreign,37,men,22995
2018,foreign,38,men,23656
2018,foreign,39,men,22139
2018,foreign,40,men,21271
2018,foreign,41,men,20296
2018,foreign,42,men,20002
2018,foreign,43,men,19455
2018,foreign,44,men,19036
2018,foreign,45,men,18102
2018,foreign,46,men,18189
2018,foreign,47,men,17229
2018,foreign,48,men,17340
2018,foreign,49,men,16749
2018,foreign,50,men,16795
2018,foreign,51,men,16333
2018,foreign,52,men,16024
2018,foreign,53,men,15986
2018,foreign,54,men,15577
2018,foreign,55,men,15098
2018,foreign,56,men,14630
2018,foreign,57,men,13434
2018,foreign,58,men,13757
2018,foreign,59,men,12467
2018,foreign,60,men,11937
2018,foreign,61,men,11922
2018,foreign,62,men,11282
2018,foreign,63,men,10443
2018,foreign,64,men,10198
2018,foreign,65,men,9289
2018,foreign,66,men,8850
2018,foreign,67,men,8251
2018,foreign,68,men,8432
2018,foreign,69,men,7832
2018,foreign,70,men,7635
2018,foreign,71,men,7555
2018,foreign,72,men,6923
